OrderID,CustomerID,OrderDate,ProductID,Quantity,UnitPrice,Region
ORD002267,CUST00928,2024-07-07,PROD00043,4,871.65,West
ORD002268,CUST00587,2023-11-24,PROD00029,1,381.2,West
ORD002269,CUST00803,2023-04-24,PROD00021,3,523.88,West
ORD002270,CUST00780,2023-09-21,PROD00046,4,205.76,South
ORD002271,CUST00308,2024-09-22,PROD00048,4,93.46,West
ORD002272,CUST00988,2023-10-31,PROD00022,4,289.29,North
ORD002273,CUST00401,2023-10-21,PROD00027,4,270.3,North
ORD002274,CUST00735,2023-03-03,PROD00038,2,249.8,West
ORD002275,CUST00124,2024-08-06,PROD00016,4,741.94,South
ORD002276,CUST00382,2024-03-24,PROD00002,3,471.72,East
ORD002277,CUST00376,2023-10-27,PROD00015,4,268.04,North
ORD002278,CUST00773,2024-09-26,PROD00032,4,486.02,South
ORD002279,CUST00316,2024-10-04,PROD00042,1,499.39,South
ORD002280,CUST00635,2023-07-30,PROD00026,2,650.5,East
ORD002281,CUST00504,2024-08-26,PROD00035,1,163.26,East
ORD002282,CUST00244,2023-12-09,PROD00015,2,273.33,South
ORD002283,CUST00829,2023-10-08,PROD00026,3,636.75,East
ORD002284,CUST00023,2023-01-12,PROD00049,1,38.89,South
ORD002285,CUST00945,2023-11-18,PROD00001,2,586.21,North
ORD002286,CUST00619,2024-07-06,PROD00032,4,516.74,North
ORD002287,CUST00931,2024-10-28,PROD00020,4,915.29,West
ORD002288,CUST00710,2024-09-01,PROD00017,3,99.37,South
ORD002289,CUST00828,2024-04-13,PROD00050,4,138.45,South
ORD002290,CUST00780,2023-09-18,PROD00029,4,315.43,West
ORD002291,CUST00148,2024-08-09,PROD00005,2,336.73,West
ORD002292,CUST00210,2024-08-08,PROD00008,3,425.7,North
ORD002293,CUST00170,2024-09-08,PROD00011,1,582.28,East
ORD002294,CUST00952,2024-08-03,PROD00022,1,266.91,South
ORD002295,CUST00543,2024-03-07,PROD00035,3,139.88,North
ORD002296,CUST00242,2023-05-19,PROD00032,2,562.93,South
ORD002297,CUST00871,2023-01-05,PROD00005,3,337.59,East
ORD002298,CUST00016,2023-10-11,PROD00033,3,525.7,North
ORD002299,CUST00224,2023-08-14,PROD00022,2,312.46,South
ORD002300,CUST00601,2024-10-02,PROD00036,1,91.14,West
ORD002301,CUST00168,2024-08-29,PROD00023,4,323.59,West
ORD002302,CUST00556,2024-11-02,PROD00015,4,278.06,East
ORD002303,CUST00879,2023-03-25,PROD00023,1,287.8,North
ORD002304,CUST00564,2024-03-27,PROD00028,2,576.25,South
ORD002305,CUST00489,2024-06-24,PROD00033,4,563.06,South
ORD002306,CUST00874,2023-01-09,PROD00017,1,95.02,North
ORD002307,CUST00005,2024-11-01,PROD00037,2,288.6,East
ORD002308,CUST00290,2024-02-23,PROD00033,4,673.74,North
ORD002309,CUST00325,2024-08-07,PROD00046,2,216.17,East
ORD002310,CUST00279,2024-09-26,PROD00021,3,480.76,South
ORD002311,CUST00249,2023-04-06,PROD00043,1,904.49,West
ORD002312,CUST00112,2024-07-07,PROD00029,1,404.42,South
ORD002313,CUST00565,2023-10-10,PROD00033,1,645.59,East
ORD002314,CUST00809,2023-03-28,PROD00037,3,313.71,West
ORD002315,CUST00034,2024-11-16,PROD00011,2,700.18,East
ORD002316,CUST00159,2024-12-28,PROD00046,2,185.42,North
ORD002317,CUST00574,2023-07-11,PROD00037,3,367.23,North
ORD002318,CUST00312,2023-09-17,PROD00047,1,462.79,East
ORD002319,CUST00411,2023-04-12,PROD00030,4,566.82,West
ORD002320,CUST00398,2024-11-11,PROD00031,4,389.63,West
ORD002321,CUST00254,2024-11-05,PROD00043,2,857.79,East
ORD002322,CUST00924,2024-04-10,PROD00021,2,465.63,North
ORD002323,CUST00561,2024-05-14,PROD00007,4,536.43,East
ORD002324,CUST00263,2024-10-22,PROD00039,4,326.01,West
ORD002325,CUST00947,2024-11-14,PROD00011,4,763.03,North
ORD002326,CUST00296,2023-02-19,PROD00015,3,288.24,West
ORD002327,CUST00104,2023-06-27,PROD00013,1,399.49,South
ORD002328,CUST00771,2024-05-10,PROD00018,4,691.71,North
ORD002329,CUST00338,2024-12-02,PROD00014,1,104.13,West
ORD002330,CUST00020,2024-06-14,PROD00035,3,165.04,North
ORD002331,CUST00486,2024-09-05,PROD00046,1,208.02,North
ORD002332,CUST00038,2023-03-21,PROD00026,1,504.96,South
ORD002333,CUST00840,2023-05-14,PROD00049,1,45.33,North
ORD002334,CUST00924,2024-07-09,PROD00017,4,93.78,North
ORD002335,CUST00594,2023-06-01,PROD00015,3,363.37,South
ORD002336,CUST00916,2023-11-23,PROD00048,4,77.27,North
ORD002337,CUST00446,2023-10-04,PROD00017,2,79.04,South
ORD002338,CUST00297,2023-09-17,PROD00018,4,666.12,East
ORD002339,CUST00967,2024-07-17,PROD00016,3,627.49,North
ORD002340,CUST00850,2023-09-15,PROD00044,3,324.67,West
ORD002341,CUST00991,2023-02-24,PROD00010,2,171.26,South
ORD002342,CUST00896,2024-04-29,PROD00023,4,321.73,South
ORD002343,CUST00341,2024-01-27,PROD00005,3,337.51,East
ORD002344,CUST00531,2024-09-13,PROD00002,2,633.15,West
ORD002345,CUST00167,2024-10-02,PROD00035,4,170.02,East
ORD002346,CUST00989,2024-11-19,PROD00017,3,100.71,East
ORD002347,CUST00775,2023-02-08,PROD00016,2,731.35,North
ORD002348,CUST00629,2024-01-06,PROD00030,1,761.79,East
ORD002349,CUST00471,2023-08-25,PROD00044,3,363.92,North
ORD002350,CUST00264,2023-07-30,PROD00008,3,322.43,East
ORD002351,CUST00453,2024-01-15,PROD00006,4,366.58,South
ORD002352,CUST00777,2024-06-09,PROD00039,1,322.74,West
ORD002353,CUST00894,2023-07-24,PROD00035,4,146.74,South
ORD002354,CUST00346,2024-07-06,PROD00029,2,359.44,North
ORD002355,CUST00582,2024-12-03,PROD00007,3,522.21,North
ORD002356,CUST00488,2024-12-28,PROD00021,1,488.88,East
ORD002357,CUST00172,2024-05-16,PROD00040,4,679.39,North
ORD002358,CUST00307,2024-03-04,PROD00035,1,185.56,South
ORD002359,CUST00998,2023-11-03,PROD00042,1,546.06,South
ORD002360,CUST00581,2023-06-27,PROD00019,2,856.57,North
ORD002361,CUST00272,2023-05-20,PROD00024,2,348.52,South
ORD002362,CUST00017,2024-02-01,PROD00001,4,435.56,North
ORD002363,CUST00325,2023-08-09,PROD00013,2,441.0,East
ORD002364,CUST00230,2024-05-12,PROD00008,4,354.06,West
ORD002365,CUST00437,2023-04-19,PROD00005,3,272.94,East
ORD002366,CUST00269,2023-10-29,PROD00036,2,74.24,West
ORD002367,CUST00961,2024-09-17,PROD00049,3,37.11,South
ORD002368,CUST00243,2024-06-22,PROD00038,3,275.11,South
ORD002369,CUST00768,2023-08-01,PROD00011,2,730.99,West
ORD002370,CUST00541,2024-11-24,PROD00040,2,699.72,West
ORD002371,CUST00157,2024-04-06,PROD00004,3,773.89,West
ORD002372,CUST00141,2024-10-19,PROD00036,4,80.64,South
ORD002373,CUST00863,2023-04-21,PROD00040,2,656.05,West
ORD002374,CUST00818,2023-01-20,PROD00003,2,531.63,South
ORD002375,CUST00372,2024-07-24,PROD00023,3,294.83,North
ORD002376,CUST00456,2024-07-29,PROD00014,1,95.01,South
ORD002377,CUST00427,2024-03-08,PROD00025,3,389.53,North
ORD002378,CUST00200,2023-04-11,PROD00029,3,310.59,South
ORD002379,CUST00801,2024-08-20,PROD00004,3,937.11,East
ORD002380,CUST00998,2023-09-22,PROD00038,1,257.04,East
ORD002381,CUST00649,2023-12-31,PROD00040,1,688.71,North
ORD002382,CUST00762,2024-03-05,PROD00022,2,312.91,South
ORD002383,CUST00509,2024-02-23,PROD00042,4,445.54,South
ORD002384,CUST00341,2023-04-13,PROD00029,2,292.25,South
ORD002385,CUST00763,2023-02-07,PROD00032,3,474.8,North
ORD002386,CUST00709,2024-12-19,PROD00044,4,351.95,North
ORD002387,CUST00608,2023-05-01,PROD00016,3,759.28,North
ORD002388,CUST00583,2024-07-14,PROD00020,1,785.56,South
ORD002389,CUST00180,2024-03-08,PROD00002,2,554.82,East
ORD002390,CUST00787,2024-01-01,PROD00019,4,870.3,West
ORD002391,CUST00583,2024-03-08,PROD00040,2,530.49,West
ORD002392,CUST00527,2024-07-20,PROD00019,2,687.18,South
ORD002393,CUST00340,2024-06-26,PROD00021,3,499.42,South
ORD002394,CUST00006,2024-12-14,PROD00038,4,253.2,South
ORD002395,CUST00540,2024-06-01,PROD00013,3,493.12,East
ORD002396,CUST00270,2023-12-26,PROD00037,1,357.16,North
ORD002397,CUST00838,2024-12-29,PROD00023,4,323.25,North
ORD002398,CUST00404,2024-04-06,PROD00050,4,115.95,South
ORD002399,CUST00860,2023-07-12,PROD00003,2,545.1,South
ORD002400,CUST00179,2023-02-08,PROD00019,1,692.14,East
ORD002401,CUST00384,2023-04-01,PROD00013,3,426.11,West
ORD002402,CUST00981,2023-10-02,PROD00048,2,85.66,East
ORD002403,CUST00591,2024-11-22,PROD00049,1,44.57,West
ORD002404,CUST00511,2023-03-29,PROD00006,3,311.08,North
ORD002405,CUST00147,2023-03-17,PROD00041,4,671.61,South
ORD002406,CUST00548,2024-06-02,PROD00036,4,93.64,East
ORD002407,CUST00114,2023-02-08,PROD00015,2,277.76,West
ORD002408,CUST00194,2023-11-22,PROD00025,4,446.25,West
ORD002409,CUST00481,2024-10-23,PROD00001,3,600.03,West
ORD002410,CUST00263,2024-08-30,PROD00005,3,263.79,North
ORD002411,CUST00677,2024-10-26,PROD00026,2,487.15,East
ORD002412,CUST00423,2023-03-28,PROD00023,1,265.93,North
ORD002413,CUST00136,2023-01-23,PROD00013,1,499.46,East
ORD002414,CUST00594,2023-10-01,PROD00043,2,847.59,East
ORD002415,CUST00130,2024-05-06,PROD00011,3,741.17,North
ORD002416,CUST00590,2024-04-22,PROD00044,3,297.4,North
ORD002417,CUST00329,2023-03-18,PROD00019,2,860.59,North
ORD002418,CUST00077,2024-05-14,PROD00012,2,393.08,South
ORD002419,CUST00209,2024-12-07,PROD00024,1,368.82,South
ORD002420,CUST00613,2024-09-11,PROD00028,3,538.28,North
ORD002421,CUST00384,2024-09-02,PROD00012,1,493.9,North
ORD002422,CUST00818,2024-06-12,PROD00004,2,658.19,South
ORD002423,CUST00620,2024-10-18,PROD00005,4,327.0,North
ORD002424,CUST00319,2024-12-06,PROD00047,1,432.73,North
ORD002425,CUST00007,2023-12-04,PROD00045,4,658.96,East
ORD002426,CUST00950,2024-11-27,PROD00024,3,426.25,South
ORD002427,CUST00319,2023-02-12,PROD00022,2,328.97,West
ORD002428,CUST00120,2024-08-09,PROD00007,2,555.55,East
ORD002429,CUST00459,2024-02-23,PROD00010,2,143.85,North
ORD002430,CUST00015,2024-02-06,PROD00028,2,543.51,East
ORD002431,CUST00196,2023-09-24,PROD00044,2,291.28,South
ORD002432,CUST00091,2023-06-05,PROD00009,1,324.14,South
ORD002433,CUST00763,2023-06-10,PROD00015,2,327.8,South
ORD002434,CUST00584,2023-03-15,PROD00010,1,142.67,South
ORD002435,CUST00702,2024-02-07,PROD00027,4,244.83,North
ORD002436,CUST00873,2023-12-10,PROD00046,4,222.21,North
ORD002437,CUST00892,2023-06-01,PROD00003,3,451.65,South
ORD002438,CUST00608,2023-02-18,PROD00003,4,578.22,West
ORD002439,CUST00429,2023-01-15,PROD00005,4,293.19,South
ORD002440,CUST00484,2023-08-19,PROD00007,2,593.55,North
ORD002441,CUST00354,2023-01-10,PROD00034,2,592.31,West
ORD002442,CUST00685,2023-03-15,PROD00047,1,376.82,East
ORD002443,CUST00552,2024-04-27,PROD00047,3,435.39,West
ORD002444,CUST00343,2023-12-10,PROD00022,2,309.3,East
ORD002445,CUST00186,2024-01-16,PROD00045,1,683.73,North
ORD002446,CUST00187,2024-03-31,PROD00039,3,284.9,West
ORD002447,CUST00610,2024-04-25,PROD00023,3,262.52,West
ORD002448,CUST00141,2024-05-15,PROD00024,1,421.71,North
ORD002449,CUST00764,2024-08-13,PROD00039,3,360.55,West
ORD002450,CUST00474,2024-11-22,PROD00031,3,359.17,South
ORD002451,CUST00761,2023-06-23,PROD00041,1,770.47,East
ORD002452,CUST00371,2024-09-13,PROD00047,4,366.79,South
ORD002453,CUST00330,2023-06-01,PROD00001,4,519.67,North
ORD002454,CUST00245,2023-08-25,PROD00038,3,230.76,West
ORD002455,CUST00148,2024-04-20,PROD00004,3,720.67,East
ORD002456,CUST00005,2023-02-10,PROD00039,2,287.49,South
ORD002457,CUST00432,2024-04-22,PROD00017,1,74.59,West
ORD002458,CUST00609,2023-11-25,PROD00007,3,583.32,North
ORD002459,CUST00172,2023-02-25,PROD00009,1,370.86,South
ORD002460,CUST00211,2023-10-27,PROD00017,1,75.54,North
ORD002461,CUST00706,2024-01-01,PROD00027,2,235.54,North
ORD002462,CUST00266,2024-11-04,PROD00045,3,608.75,North
ORD002463,CUST00960,2023-02-09,PROD00003,3,580.3,North
ORD002464,CUST00756,2024-07-15,PROD00012,3,435.14,East
ORD002465,CUST00786,2024-10-25,PROD00009,2,358.79,North
ORD002466,CUST00743,2023-03-01,PROD00011,1,586.66,East
ORD002467,CUST00606,2023-11-11,PROD00028,3,646.55,East
ORD002468,CUST00509,2023-05-12,PROD00038,3,296.34,South
ORD002469,CUST00698,2023-10-30,PROD00047,2,389.28,South
ORD002470,CUST00176,2023-06-07,PROD00028,1,690.36,North
ORD002471,CUST00262,2023-07-20,PROD00014,2,108.16,North
ORD002472,CUST00475,2023-10-05,PROD00003,2,422.58,East
ORD002473,CUST00725,2023-03-31,PROD00011,4,734.41,East
ORD002474,CUST00685,2023-07-22,PROD00033,3,594.34,West
ORD002475,CUST00610,2024-06-02,PROD00037,1,305.04,West
ORD002476,CUST00827,2023-10-16,PROD00004,4,740.76,East
ORD002477,CUST00779,2023-03-06,PROD00044,4,307.73,West
ORD002478,CUST00620,2023-06-16,PROD00022,3,307.02,East
ORD002479,CUST00647,2024-01-30,PROD00004,2,774.06,North
ORD002480,CUST00656,2023-04-08,PROD00009,1,329.33,North
ORD002481,CUST00092,2023-01-05,PROD00049,4,44.6,South
ORD002482,CUST00579,2023-07-29,PROD00041,4,606.63,North
ORD002483,CUST00354,2024-10-17,PROD00012,1,535.64,South
ORD002484,CUST00703,2023-01-23,PROD00003,4,481.09,North
ORD002485,CUST00184,2023-10-19,PROD00009,4,283.34,West
ORD002486,CUST00388,2024-12-01,PROD00022,2,266.83,North
ORD002487,CUST00851,2023-11-26,PROD00002,1,563.26,South
ORD002488,CUST00668,2024-07-29,PROD00035,3,138.02,North
ORD002489,CUST00849,2023-03-02,PROD00001,4,465.72,North
ORD002490,CUST00856,2023-11-04,PROD00010,2,135.98,East
ORD002491,CUST00414,2024-03-27,PROD00040,4,499.44,West
ORD002492,CUST00700,2023-04-24,PROD00045,1,792.05,North
ORD002493,CUST00015,2023-09-23,PROD00022,2,251.93,East
ORD002494,CUST00100,2023-01-20,PROD00017,1,90.88,West
ORD002495,CUST00608,2024-12-25,PROD00017,4,98.28,South
ORD002496,CUST00772,2023-04-21,PROD00027,1,232.11,West
ORD002497,CUST00361,2023-09-18,PROD00026,4,496.28,East
ORD002498,CUST00674,2023-11-26,PROD00048,4,82.32,North
ORD002499,CUST00769,2023-05-09,PROD00028,2,577.04,East
ORD002500,CUST00145,2023-12-18,PROD00027,1,293.44,North
ORD002501,CUST00310,2023-07-30,PROD00019,4,905.39,East
ORD002502,CUST00759,2024-02-14,PROD00022,4,309.62,West
ORD002503,CUST00743,2023-08-22,PROD00003,1,534.04,South
ORD002504,CUST00891,2023-04-19,PROD00028,3,491.23,North
ORD002505,CUST00801,2023-06-20,PROD00026,2,613.85,West
ORD002506,CUST00532,2024-06-08,PROD00018,1,785.94,West
ORD002507,CUST00045,2024-06-24,PROD00029,3,344.87,East
ORD002508,CUST00158,2023-07-30,PROD00039,1,284.73,South
ORD002509,CUST00193,2024-03-23,PROD00015,1,363.81,East
ORD002510,CUST00262,2024-09-12,PROD00019,2,934.5,West
ORD002511,CUST00399,2023-07-31,PROD00040,1,680.75,South
ORD002512,CUST00522,2024-01-17,PROD00024,3,384.77,West
ORD002513,CUST00611,2024-08-07,PROD00041,4,603.79,South
ORD002514,CUST00148,2023-01-15,PROD00012,4,507.01,East
ORD002515,CUST00621,2023-07-09,PROD00044,2,386.81,East
ORD002516,CUST00789,2024-03-12,PROD00034,1,594.66,South
ORD002517,CUST00198,2023-02-13,PROD00030,1,675.73,South
ORD002518,CUST00841,2024-11-14,PROD00043,4,689.97,West
ORD002519,CUST00063,2023-08-29,PROD00035,2,152.82,North
ORD002520,CUST00311,2023-01-26,PROD00010,3,135.99,South
ORD002521,CUST00092,2024-01-27,PROD00046,4,159.63,South
ORD002522,CUST00185,2024-08-23,PROD00018,4,818.17,West
ORD002523,CUST00915,2024-02-22,PROD00011,4,725.58,North
ORD002524,CUST00617,2023-04-08,PROD00038,2,299.93,East
ORD002525,CUST00961,2023-04-19,PROD00028,1,505.95,North
ORD002526,CUST00611,2024-12-17,PROD00035,2,182.06,West
ORD002527,CUST00149,2024-02-08,PROD00044,2,341.39,West
ORD002528,CUST00942,2024-02-15,PROD00047,4,408.93,East
ORD002529,CUST00443,2024-12-10,PROD00046,1,177.5,East
ORD002530,CUST00372,2023-01-24,PROD00006,4,271.45,East
ORD002531,CUST00579,2024-08-20,PROD00030,4,718.34,East
ORD002532,CUST00451,2024-04-04,PROD00039,1,262.67,East
ORD002533,CUST00331,2024-06-11,PROD00006,3,272.64,East
ORD002534,CUST00157,2023-11-05,PROD00029,1,394.32,South
ORD002535,CUST00801,2023-09-27,PROD00004,3,699.43,West
ORD002536,CUST00921,2023-12-05,PROD00041,4,558.03,West
ORD002537,CUST00192,2024-12-01,PROD00013,1,514.82,South
ORD002538,CUST00806,2023-01-29,PROD00036,3,72.12,South
ORD002539,CUST00947,2023-08-03,PROD00025,4,332.52,North
ORD002540,CUST00191,2023-09-04,PROD00037,3,274.99,West
ORD002541,CUST00405,2023-01-31,PROD00039,3,341.6,South
ORD002542,CUST00452,2024-11-08,PROD00027,1,330.19,South
ORD002543,CUST00455,2024-02-29,PROD00016,3,703.84,East
ORD002544,CUST00409,2023-05-09,PROD00029,1,346.05,West
ORD002545,CUST00717,2023-03-26,PROD00017,4,86.61,North
ORD002546,CUST00761,2023-08-26,PROD00046,3,191.88,South
ORD002547,CUST00519,2024-12-25,PROD00027,2,237.91,South
ORD002548,CUST00752,2024-03-06,PROD00041,4,573.95,East
ORD002549,CUST00541,2024-03-09,PROD00030,4,603.97,North
ORD002550,CUST00052,2024-08-03,PROD00002,4,533.73,North
ORD002551,CUST00820,2023-01-18,PROD00040,1,692.69,North
ORD002552,CUST00499,2024-09-16,PROD00018,2,686.62,North
ORD002553,CUST00045,2024-06-18,PROD00010,2,138.97,East
ORD002554,CUST00969,2023-04-06,PROD00005,3,238.81,South
ORD002555,CUST00720,2023-02-24,PROD00016,2,669.91,North
ORD002556,CUST00834,2024-09-02,PROD00031,2,421.55,North
ORD002557,CUST00121,2024-01-04,PROD00017,4,91.87,East
ORD002558,CUST00008,2023-06-02,PROD00035,4,155.82,West
ORD002559,CUST00601,2023-09-25,PROD00032,3,579.48,West
ORD002560,CUST00132,2024-10-09,PROD00022,2,342.46,East
ORD002561,CUST00219,2023-04-09,PROD00017,4,88.66,West
ORD002562,CUST00522,2024-11-30,PROD00037,4,363.87,West
ORD002563,CUST00727,2024-08-25,PROD00043,2,932.8,East
ORD002564,CUST00162,2023-01-01,PROD00022,1,340.64,North
ORD002565,CUST00884,2024-10-26,PROD00025,4,346.34,South
ORD002566,CUST00680,2024-12-27,PROD00037,4,337.82,East
ORD002567,CUST00459,2024-08-03,PROD00024,1,461.78,North
ORD002568,CUST00498,2024-06-15,PROD00029,1,301.7,West
ORD002569,CUST00527,2023-03-28,PROD00031,4,369.77,West
ORD002570,CUST00790,2024-06-12,PROD00033,2,516.94,East
ORD002571,CUST00531,2024-07-04,PROD00049,3,45.08,South
ORD002572,CUST00515,2023-01-07,PROD00027,4,306.39,West
ORD002573,CUST00858,2024-01-23,PROD00028,4,496.0,East
ORD002574,CUST00624,2024-08-29,PROD00039,4,281.12,East
ORD002575,CUST00257,2023-06-15,PROD00035,1,187.55,South
ORD002576,CUST00371,2023-03-18,PROD00012,2,438.63,North
ORD002577,CUST00391,2024-01-18,PROD00029,1,289.24,West
ORD002578,CUST00675,2024-01-17,PROD00010,3,168.97,East
ORD002579,CUST00567,2024-10-01,PROD00012,4,404.89,South
ORD002580,CUST00758,2024-04-05,PROD00001,3,512.32,East
ORD002581,CUST00047,2024-11-18,PROD00002,1,586.32,South
ORD002582,CUST00053,2024-12-01,PROD00025,2,332.58,South
ORD002583,CUST00067,2024-05-03,PROD00034,3,548.82,East
ORD002584,CUST00927,2023-11-10,PROD00026,1,645.89,North
ORD002585,CUST00826,2024-08-09,PROD00035,4,132.05,North
ORD002586,CUST00389,2023-12-26,PROD00047,2,377.53,South
ORD002587,CUST00296,2024-06-28,PROD00044,2,278.09,East
ORD002588,CUST00233,2023-01-21,PROD00017,1,82.77,South
ORD002589,CUST00762,2023-11-04,PROD00034,4,662.05,North
ORD002590,CUST00886,2023-08-05,PROD00011,4,658.85,North
ORD002591,CUST00826,2023-05-18,PROD00043,4,757.67,South
ORD002592,CUST00122,2024-01-17,PROD00043,4,681.34,East
ORD002593,CUST00574,2023-04-22,PROD00040,1,594.44,East
ORD002594,CUST00562,2024-01-13,PROD00033,3,633.0,West
ORD002595,CUST00728,2023-04-05,PROD00049,4,43.5,West
ORD002596,CUST00194,2023-08-04,PROD00045,1,638.76,North
ORD002597,CUST00679,2024-12-08,PROD00018,2,776.77,South
ORD002598,CUST00655,2024-04-17,PROD00023,4,241.35,South
ORD002599,CUST00669,2024-03-02,PROD00038,2,262.67,East
ORD002600,CUST00004,2024-09-30,PROD00033,2,605.24,South
ORD002601,CUST00647,2023-04-11,PROD00030,1,693.01,North
ORD002602,CUST00703,2023-08-30,PROD00020,2,703.65,North
ORD002603,CUST00658,2023-02-07,PROD00024,2,423.91,West
ORD002604,CUST00968,2023-12-11,PROD00012,2,484.53,South
ORD002605,CUST00321,2023-07-15,PROD00036,4,85.59,North
ORD002606,CUST00625,2024-07-23,PROD00028,1,522.6,East
ORD002607,CUST00208,2024-03-14,PROD00037,3,293.85,East
ORD002608,CUST00998,2024-03-27,PROD00015,3,362.58,West
ORD002609,CUST00728,2024-05-31,PROD00038,2,272.02,North
ORD002610,CUST00262,2024-10-11,PROD00041,2,677.25,North
ORD002611,CUST00688,2024-10-25,PROD00034,1,564.88,West
ORD002612,CUST00274,2023-01-02,PROD00023,3,282.19,East
ORD002613,CUST00182,2024-11-14,PROD00036,3,70.03,South
ORD002614,CUST00398,2024-05-08,PROD00039,1,315.0,North
ORD002615,CUST00955,2024-03-23,PROD00039,2,306.38,West
ORD002616,CUST00699,2024-09-03,PROD00024,4,455.39,North
ORD002617,CUST00015,2024-07-14,PROD00005,4,247.68,West
ORD002618,CUST00693,2024-06-17,PROD00011,4,633.62,South
ORD002619,CUST00725,2024-02-03,PROD00033,4,633.94,East
ORD002620,CUST00128,2024-06-04,PROD00027,2,271.51,North
ORD002621,CUST00300,2023-12-23,PROD00031,4,409.53,North
ORD002622,CUST00684,2024-07-29,PROD00030,1,771.53,West
ORD002623,CUST00900,2024-07-17,PROD00047,1,474.02,South
ORD002624,CUST00549,2024-10-08,PROD00035,2,144.75,West
ORD002625,CUST00998,2023-07-04,PROD00048,1,82.95,North
ORD002626,CUST00914,2023-06-24,PROD00043,4,743.11,South
ORD002627,CUST00155,2024-02-01,PROD00030,4,782.11,East
ORD002628,CUST00804,2023-07-07,PROD00008,4,396.55,West
ORD002629,CUST00710,2024-06-07,PROD00001,3,577.84,North
ORD002630,CUST00997,2024-09-11,PROD00019,3,744.55,East
ORD002631,CUST00742,2024-09-06,PROD00029,2,341.63,East
ORD002632,CUST00216,2024-01-09,PROD00039,3,292.35,West
ORD002633,CUST00650,2023-02-25,PROD00041,3,576.55,North
ORD002634,CUST00573,2024-05-09,PROD00018,4,786.85,East
ORD002635,CUST00179,2023-07-12,PROD00036,4,85.13,South
ORD002636,CUST00810,2024-11-28,PROD00042,1,450.61,South
ORD002637,CUST00256,2024-11-30,PROD00034,1,585.25,South
ORD002638,CUST00270,2023-07-17,PROD00045,3,665.07,North
ORD002639,CUST00491,2024-05-21,PROD00029,2,345.77,South
ORD002640,CUST00548,2023-06-21,PROD00047,4,417.99,South
ORD002641,CUST00086,2024-12-16,PROD00024,1,401.33,South
ORD002642,CUST00291,2023-02-23,PROD00016,3,697.54,South
ORD002643,CUST00623,2024-05-03,PROD00040,4,552.96,West
ORD002644,CUST00237,2023-02-12,PROD00040,3,660.5,West
ORD002645,CUST00507,2024-06-14,PROD00019,3,667.43,East
ORD002646,CUST00633,2023-02-05,PROD00045,1,791.71,East
ORD002647,CUST00842,2024-02-11,PROD00023,1,303.14,West
ORD002648,CUST00216,2023-05-23,PROD00042,1,486.87,North
ORD002649,CUST00903,2023-06-07,PROD00008,4,346.66,North
ORD002650,CUST00709,2024-11-23,PROD00011,4,771.04,South
ORD002651,CUST00848,2023-03-22,PROD00039,1,365.05,West
ORD002652,CUST00251,2023-09-20,PROD00037,4,308.89,West
ORD002653,CUST00825,2024-12-16,PROD00030,1,688.17,East
ORD002654,CUST00074,2024-04-28,PROD00013,1,551.3,East
ORD002655,CUST00739,2024-05-19,PROD00040,1,655.02,South
ORD002656,CUST00487,2023-04-10,PROD00040,1,546.57,East
ORD002657,CUST00558,2024-03-28,PROD00037,3,346.08,East
ORD002658,CUST00330,2024-08-22,PROD00009,4,386.37,East
ORD002659,CUST00786,2023-04-28,PROD00004,1,918.38,East
ORD002660,CUST00579,2024-07-15,PROD00016,1,771.36,North
ORD002661,CUST00736,2024-04-25,PROD00014,1,94.35,South
ORD002662,CUST00751,2023-10-08,PROD00007,4,466.78,South
ORD002663,CUST00923,2024-11-18,PROD00032,4,547.69,South
ORD002664,CUST00107,2024-06-01,PROD00026,1,557.3,North
ORD002665,CUST00686,2023-08-15,PROD00021,2,510.54,West
ORD002666,CUST00706,2024-04-06,PROD00021,2,624.92,East
ORD002667,CUST00717,2024-07-20,PROD00001,2,550.72,East
ORD002668,CUST00507,2023-07-02,PROD00003,3,520.99,East
ORD002669,CUST00716,2023-07-05,PROD00001,1,502.22,East
ORD002670,CUST00708,2024-02-08,PROD00017,3,94.57,South
ORD002671,CUST00891,2023-02-26,PROD00039,4,351.1,North
ORD002672,CUST00860,2024-06-04,PROD00023,4,315.59,North
ORD002673,CUST00167,2024-05-04,PROD00012,4,401.0,West
ORD002674,CUST00111,2024-12-09,PROD00031,2,338.94,South
ORD002675,CUST00812,2024-07-03,PROD00008,3,358.99,South
ORD002676,CUST00962,2024-09-07,PROD00040,2,497.42,South
ORD002677,CUST00370,2023-11-28,PROD00025,4,356.59,North
ORD002678,CUST00901,2023-01-13,PROD00046,1,201.43,South
ORD002679,CUST00460,2024-08-03,PROD00045,3,794.71,North
ORD002680,CUST00088,2024-04-16,PROD00014,1,101.02,East
ORD002681,CUST00160,2023-08-25,PROD00014,4,88.87,North
ORD002682,CUST00673,2023-02-21,PROD00032,2,497.41,East
ORD002683,CUST00825,2023-11-05,PROD00033,3,593.46,North
ORD002684,CUST00455,2023-05-05,PROD00034,2,600.71,South
ORD002685,CUST00612,2023-08-20,PROD00007,3,585.13,North
ORD002686,CUST00129,2023-11-15,PROD00006,4,330.5,South
ORD002687,CUST00399,2023-07-17,PROD00008,1,366.34,South
ORD002688,CUST00392,2023-05-28,PROD00039,1,315.45,North
ORD002689,CUST00874,2024-01-26,PROD00027,2,270.88,North
