OrderID,CustomerID,OrderDate,ProductID,Quantity,UnitPrice,Region,TotalPrice
ORD002415,CUST00130,2024-05-06,PROD00011,3,741.17,North,2223.5099999999998
ORD002416,CUST00590,2024-04-22,PROD00044,3,297.4,North,892.1999999999999
ORD002417,CUST00329,2023-03-18,PROD00019,2,860.59,North,1721.18
ORD002418,CUST00077,2024-05-14,PROD00012,2,393.08,South,786.16
ORD002419,CUST00209,2024-12-07,PROD00024,1,368.82,South,368.82
ORD002420,CUST00613,2024-09-11,PROD00028,3,538.28,North,1614.84
ORD002421,CUST00384,2024-09-02,PROD00012,1,493.9,North,493.9
ORD002422,CUST00818,2024-06-12,PROD00004,2,658.19,South,1316.38
ORD002423,CUST00620,2024-10-18,PROD00005,4,327.0,North,1308.0
ORD002424,CUST00319,2024-12-06,PROD00047,1,432.73,North,432.73
ORD002425,CUST00007,2023-12-04,PROD00045,4,658.96,East,2635.84
ORD002426,CUST00950,2024-11-27,PROD00024,3,426.25,South,1278.75
ORD002427,CUST00319,2023-02-12,PROD00022,2,328.97,West,657.94
ORD002428,CUST00120,2024-08-09,PROD00007,2,555.55,East,1111.1
ORD002429,CUST00459,2024-02-23,PROD00010,2,143.85,North,287.7
ORD002430,CUST00015,2024-02-06,PROD00028,2,543.51,East,1087.02
ORD002431,CUST00196,2023-09-24,PROD00044,2,291.28,South,582.56
ORD002432,CUST00091,2023-06-05,PROD00009,1,324.14,South,324.14
ORD002433,CUST00763,2023-06-10,PROD00015,2,327.8,South,655.6
ORD002434,CUST00584,2023-03-15,PROD00010,1,142.67,South,142.67
ORD002435,CUST00702,2024-02-07,PROD00027,4,244.83,North,979.32
ORD002436,CUST00873,2023-12-10,PROD00046,4,222.21,North,888.84
ORD002437,CUST00892,2023-06-01,PROD00003,3,451.65,South,1354.9499999999998
ORD002438,CUST00608,2023-02-18,PROD00003,4,578.22,West,2312.88
ORD002439,CUST00429,2023-01-15,PROD00005,4,293.19,South,1172.76
ORD002440,CUST00484,2023-08-19,PROD00007,2,593.55,North,1187.1
ORD002441,CUST00354,2023-01-10,PROD00034,2,592.31,West,1184.62
ORD002442,CUST00685,2023-03-15,PROD00047,1,376.82,East,376.82
ORD002443,CUST00552,2024-04-27,PROD00047,3,435.39,West,1306.17
ORD002444,CUST00343,2023-12-10,PROD00022,2,309.3,East,618.6
ORD002445,CUST00186,2024-01-16,PROD00045,1,683.73,North,683.73
ORD002446,CUST00187,2024-03-31,PROD00039,3,284.9,West,854.6999999999999
ORD002447,CUST00610,2024-04-25,PROD00023,3,262.52,West,787.56
ORD002448,CUST00141,2024-05-15,PROD00024,1,421.71,North,421.71
ORD002449,CUST00764,2024-08-13,PROD00039,3,360.55,West,1081.65
ORD002450,CUST00474,2024-11-22,PROD00031,3,359.17,South,1077.51
ORD002451,CUST00761,2023-06-23,PROD00041,1,770.47,East,770.47
ORD002452,CUST00371,2024-09-13,PROD00047,4,366.79,South,1467.16
ORD002453,CUST00330,2023-06-01,PROD00001,4,519.67,North,2078.68
ORD002454,CUST00245,2023-08-25,PROD00038,3,230.76,West,692.28
ORD002455,CUST00148,2024-04-20,PROD00004,3,720.67,East,2162.0099999999998
ORD002456,CUST00005,2023-02-10,PROD00039,2,287.49,South,574.98
ORD002457,CUST00432,2024-04-22,PROD00017,1,74.59,West,74.59
ORD002458,CUST00609,2023-11-25,PROD00007,3,583.32,North,1749.96
ORD002459,CUST00172,2023-02-25,PROD00009,1,370.86,South,370.86
ORD002460,CUST00211,2023-10-27,PROD00017,1,75.54,North,75.54
ORD002461,CUST00706,2024-01-01,PROD00027,2,235.54,North,471.08
ORD002462,CUST00266,2024-11-04,PROD00045,3,608.75,North,1826.25
ORD002463,CUST00960,2023-02-09,PROD00003,3,580.3,North,1740.8999999999999
ORD002464,CUST00756,2024-07-15,PROD00012,3,435.14,East,1305.42
ORD002465,CUST00786,2024-10-25,PROD00009,2,358.79,North,717.58
ORD002466,CUST00743,2023-03-01,PROD00011,1,586.66,East,586.66
ORD002467,CUST00606,2023-11-11,PROD00028,3,646.55,East,1939.6499999999999
ORD002468,CUST00509,2023-05-12,PROD00038,3,296.34,South,889.02
ORD002469,CUST00698,2023-10-30,PROD00047,2,389.28,South,778.56
ORD002470,CUST00176,2023-06-07,PROD00028,1,690.36,North,690.36
ORD002471,CUST00262,2023-07-20,PROD00014,2,108.16,North,216.32
ORD002472,CUST00475,2023-10-05,PROD00003,2,422.58,East,845.16
ORD002473,CUST00725,2023-03-31,PROD00011,4,734.41,East,2937.64
ORD002474,CUST00685,2023-07-22,PROD00033,3,594.34,West,1783.02
ORD002475,CUST00610,2024-06-02,PROD00037,1,305.04,West,305.04
ORD002476,CUST00827,2023-10-16,PROD00004,4,740.76,East,2963.04
ORD002477,CUST00779,2023-03-06,PROD00044,4,307.73,West,1230.92
ORD002478,CUST00620,2023-06-16,PROD00022,3,307.02,East,921.06
ORD002479,CUST00647,2024-01-30,PROD00004,2,774.06,North,1548.12
ORD002480,CUST00656,2023-04-08,PROD00009,1,329.33,North,329.33
ORD002481,CUST00092,2023-01-05,PROD00049,4,44.6,South,178.4
ORD002482,CUST00579,2023-07-29,PROD00041,4,606.63,North,2426.52
ORD002483,CUST00354,2024-10-17,PROD00012,1,535.64,South,535.64
ORD002484,CUST00703,2023-01-23,PROD00003,4,481.09,North,1924.36
ORD002485,CUST00184,2023-10-19,PROD00009,4,283.34,West,1133.36
ORD002486,CUST00388,2024-12-01,PROD00022,2,266.83,North,533.66
ORD002487,CUST00851,2023-11-26,PROD00002,1,563.26,South,563.26
ORD002488,CUST00668,2024-07-29,PROD00035,3,138.02,North,414.06000000000006
ORD002489,CUST00849,2023-03-02,PROD00001,4,465.72,North,1862.88
ORD002490,CUST00856,2023-11-04,PROD00010,2,135.98,East,271.96
ORD002491,CUST00414,2024-03-27,PROD00040,4,499.44,West,1997.76
ORD002492,CUST00700,2023-04-24,PROD00045,1,792.05,North,792.05
ORD002493,CUST00015,2023-09-23,PROD00022,2,251.93,East,503.86
ORD002494,CUST00100,2023-01-20,PROD00017,1,90.88,West,90.88
ORD002495,CUST00608,2024-12-25,PROD00017,4,98.28,South,393.12
ORD002496,CUST00772,2023-04-21,PROD00027,1,232.11,West,232.11
ORD002497,CUST00361,2023-09-18,PROD00026,4,496.28,East,1985.12
ORD002498,CUST00674,2023-11-26,PROD00048,4,82.32,North,329.28
ORD002499,CUST00769,2023-05-09,PROD00028,2,577.04,East,1154.08
ORD002500,CUST00145,2023-12-18,PROD00027,1,293.44,North,293.44
ORD002501,CUST00310,2023-07-30,PROD00019,4,905.39,East,3621.56
ORD002502,CUST00759,2024-02-14,PROD00022,4,309.62,West,1238.48
ORD002503,CUST00743,2023-08-22,PROD00003,1,534.04,South,534.04
ORD002504,CUST00891,2023-04-19,PROD00028,3,491.23,North,1473.69
ORD002505,CUST00801,2023-06-20,PROD00026,2,613.85,West,1227.7
ORD002506,CUST00532,2024-06-08,PROD00018,1,785.94,West,785.94
ORD002507,CUST00045,2024-06-24,PROD00029,3,344.87,East,1034.6100000000001
ORD002508,CUST00158,2023-07-30,PROD00039,1,284.73,South,284.73
ORD002509,CUST00193,2024-03-23,PROD00015,1,363.81,East,363.81
ORD002510,CUST00262,2024-09-12,PROD00019,2,934.5,West,1869.0
ORD002511,CUST00399,2023-07-31,PROD00040,1,680.75,South,680.75
ORD002512,CUST00522,2024-01-17,PROD00024,3,384.77,West,1154.31
ORD002513,CUST00611,2024-08-07,PROD00041,4,603.79,South,2415.16
ORD002514,CUST00148,2023-01-15,PROD00012,4,507.01,East,2028.04
ORD002515,CUST00621,2023-07-09,PROD00044,2,386.81,East,773.62
ORD002516,CUST00789,2024-03-12,PROD00034,1,594.66,South,594.66
ORD002517,CUST00198,2023-02-13,PROD00030,1,675.73,South,675.73
ORD002518,CUST00841,2024-11-14,PROD00043,4,689.97,West,2759.88
ORD002519,CUST00063,2023-08-29,PROD00035,2,152.82,North,305.64
ORD002520,CUST00311,2023-01-26,PROD00010,3,135.99,South,407.97
ORD002521,CUST00092,2024-01-27,PROD00046,4,159.63,South,638.52
ORD002522,CUST00185,2024-08-23,PROD00018,4,818.17,West,3272.68
ORD002523,CUST00915,2024-02-22,PROD00011,4,725.58,North,2902.32
ORD002524,CUST00617,2023-04-08,PROD00038,2,299.93,East,599.86
ORD002525,CUST00961,2023-04-19,PROD00028,1,505.95,North,505.95
ORD002526,CUST00611,2024-12-17,PROD00035,2,182.06,West,364.12
ORD002527,CUST00149,2024-02-08,PROD00044,2,341.39,West,682.78
ORD002528,CUST00942,2024-02-15,PROD00047,4,408.93,East,1635.72
ORD002529,CUST00443,2024-12-10,PROD00046,1,177.5,East,177.5
ORD002530,CUST00372,2023-01-24,PROD00006,4,271.45,East,1085.8
ORD002531,CUST00579,2024-08-20,PROD00030,4,718.34,East,2873.36
ORD002532,CUST00451,2024-04-04,PROD00039,1,262.67,East,262.67
ORD002533,CUST00331,2024-06-11,PROD00006,3,272.64,East,817.92
ORD002534,CUST00157,2023-11-05,PROD00029,1,394.32,South,394.32
ORD002535,CUST00801,2023-09-27,PROD00004,3,699.43,West,2098.29
ORD002536,CUST00921,2023-12-05,PROD00041,4,558.03,West,2232.12
ORD002537,CUST00192,2024-12-01,PROD00013,1,514.82,South,514.82
ORD002538,CUST00806,2023-01-29,PROD00036,3,72.12,South,216.36
ORD002539,CUST00947,2023-08-03,PROD00025,4,332.52,North,1330.08
ORD002540,CUST00191,2023-09-04,PROD00037,3,274.99,West,824.97
ORD002541,CUST00405,2023-01-31,PROD00039,3,341.6,South,1024.8000000000002
ORD002542,CUST00452,2024-11-08,PROD00027,1,330.19,South,330.19
ORD002543,CUST00455,2024-02-29,PROD00016,3,703.84,East,2111.52
ORD002544,CUST00409,2023-05-09,PROD00029,1,346.05,West,346.05
ORD002545,CUST00717,2023-03-26,PROD00017,4,86.61,North,346.44
ORD002546,CUST00761,2023-08-26,PROD00046,3,191.88,South,575.64
ORD002547,CUST00519,2024-12-25,PROD00027,2,237.91,South,475.82
ORD002548,CUST00752,2024-03-06,PROD00041,4,573.95,East,2295.8
ORD002549,CUST00541,2024-03-09,PROD00030,4,603.97,North,2415.88
ORD002550,CUST00052,2024-08-03,PROD00002,4,533.73,North,2134.92
ORD002551,CUST00820,2023-01-18,PROD00040,1,692.69,North,692.69
ORD002552,CUST00499,2024-09-16,PROD00018,2,686.62,North,1373.24
ORD002553,CUST00045,2024-06-18,PROD00010,2,138.97,East,277.94
ORD002554,CUST00969,2023-04-06,PROD00005,3,238.81,South,716.4300000000001
ORD002555,CUST00720,2023-02-24,PROD00016,2,669.91,North,1339.82
ORD002556,CUST00834,2024-09-02,PROD00031,2,421.55,North,843.1
ORD002557,CUST00121,2024-01-04,PROD00017,4,91.87,East,367.48
ORD002558,CUST00008,2023-06-02,PROD00035,4,155.82,West,623.28
ORD002559,CUST00601,2023-09-25,PROD00032,3,579.48,West,1738.44
ORD002560,CUST00132,2024-10-09,PROD00022,2,342.46,East,684.92
ORD002561,CUST00219,2023-04-09,PROD00017,4,88.66,West,354.64
ORD002562,CUST00522,2024-11-30,PROD00037,4,363.87,West,1455.48
ORD002563,CUST00727,2024-08-25,PROD00043,2,932.8,East,1865.6
ORD002564,CUST00162,2023-01-01,PROD00022,1,340.64,North,340.64
ORD002565,CUST00884,2024-10-26,PROD00025,4,346.34,South,1385.36
ORD002566,CUST00680,2024-12-27,PROD00037,4,337.82,East,1351.28
ORD002567,CUST00459,2024-08-03,PROD00024,1,461.78,North,461.78
ORD002568,CUST00498,2024-06-15,PROD00029,1,301.7,West,301.7
ORD002569,CUST00527,2023-03-28,PROD00031,4,369.77,West,1479.08
ORD002570,CUST00790,2024-06-12,PROD00033,2,516.94,East,1033.88
ORD002571,CUST00531,2024-07-04,PROD00049,3,45.08,South,135.24
ORD002572,CUST00515,2023-01-07,PROD00027,4,306.39,West,1225.56
ORD002573,CUST00858,2024-01-23,PROD00028,4,496.0,East,1984.0
ORD002574,CUST00624,2024-08-29,PROD00039,4,281.12,East,1124.48
ORD002575,CUST00257,2023-06-15,PROD00035,1,187.55,South,187.55
ORD002576,CUST00371,2023-03-18,PROD00012,2,438.63,North,877.26
ORD002577,CUST00391,2024-01-18,PROD00029,1,289.24,West,289.24
ORD002578,CUST00675,2024-01-17,PROD00010,3,168.97,East,506.90999999999997
ORD002579,CUST00567,2024-10-01,PROD00012,4,404.89,South,1619.56
ORD002580,CUST00758,2024-04-05,PROD00001,3,512.32,East,1536.96
ORD002581,CUST00047,2024-11-18,PROD00002,1,586.32,South,586.32
ORD002582,CUST00053,2024-12-01,PROD00025,2,332.58,South,665.16
ORD002583,CUST00067,2024-05-03,PROD00034,3,548.82,East,1646.46
ORD002584,CUST00927,2023-11-10,PROD00026,1,645.89,North,645.89
ORD002585,CUST00826,2024-08-09,PROD00035,4,132.05,North,528.2
ORD002586,CUST00389,2023-12-26,PROD00047,2,377.53,South,755.06
ORD002587,CUST00296,2024-06-28,PROD00044,2,278.09,East,556.18
ORD002588,CUST00233,2023-01-21,PROD00017,1,82.77,South,82.77
ORD002589,CUST00762,2023-11-04,PROD00034,4,662.05,North,2648.2
ORD002590,CUST00886,2023-08-05,PROD00011,4,658.85,North,2635.4
ORD002591,CUST00826,2023-05-18,PROD00043,4,757.67,South,3030.68
ORD002592,CUST00122,2024-01-17,PROD00043,4,681.34,East,2725.36
ORD002593,CUST00574,2023-04-22,PROD00040,1,594.44,East,594.44
ORD002594,CUST00562,2024-01-13,PROD00033,3,633.0,West,1899.0
ORD002595,CUST00728,2023-04-05,PROD00049,4,43.5,West,174.0
ORD002596,CUST00194,2023-08-04,PROD00045,1,638.76,North,638.76
ORD002597,CUST00679,2024-12-08,PROD00018,2,776.77,South,1553.54
ORD002598,CUST00655,2024-04-17,PROD00023,4,241.35,South,965.4
ORD002599,CUST00669,2024-03-02,PROD00038,2,262.67,East,525.34
ORD002600,CUST00004,2024-09-30,PROD00033,2,605.24,South,1210.48
ORD002601,CUST00647,2023-04-11,PROD00030,1,693.01,North,693.01
ORD002602,CUST00703,2023-08-30,PROD00020,2,703.65,North,1407.3
ORD002603,CUST00658,2023-02-07,PROD00024,2,423.91,West,847.82
ORD002604,CUST00968,2023-12-11,PROD00012,2,484.53,South,969.06
ORD002605,CUST00321,2023-07-15,PROD00036,4,85.59,North,342.36
ORD002606,CUST00625,2024-07-23,PROD00028,1,522.6,East,522.6
ORD002607,CUST00208,2024-03-14,PROD00037,3,293.85,East,881.5500000000001
ORD002608,CUST00998,2024-03-27,PROD00015,3,362.58,West,1087.74
ORD002609,CUST00728,2024-05-31,PROD00038,2,272.02,North,544.04
ORD002610,CUST00262,2024-10-11,PROD00041,2,677.25,North,1354.5
ORD002611,CUST00688,2024-10-25,PROD00034,1,564.88,West,564.88
ORD002612,CUST00274,2023-01-02,PROD00023,3,282.19,East,846.5699999999999
ORD002613,CUST00182,2024-11-14,PROD00036,3,70.03,South,210.09
ORD002614,CUST00398,2024-05-08,PROD00039,1,315.0,North,315.0
ORD002615,CUST00955,2024-03-23,PROD00039,2,306.38,West,612.76
ORD002616,CUST00699,2024-09-03,PROD00024,4,455.39,North,1821.56
ORD002617,CUST00015,2024-07-14,PROD00005,4,247.68,West,990.72
ORD002618,CUST00693,2024-06-17,PROD00011,4,633.62,South,2534.48
ORD002619,CUST00725,2024-02-03,PROD00033,4,633.94,East,2535.76
ORD002620,CUST00128,2024-06-04,PROD00027,2,271.51,North,543.02
ORD002621,CUST00300,2023-12-23,PROD00031,4,409.53,North,1638.12
ORD002622,CUST00684,2024-07-29,PROD00030,1,771.53,West,771.53
ORD002623,CUST00900,2024-07-17,PROD00047,1,474.02,South,474.02
ORD002624,CUST00549,2024-10-08,PROD00035,2,144.75,West,289.5
ORD002625,CUST00998,2023-07-04,PROD00048,1,82.95,North,82.95
ORD002626,CUST00914,2023-06-24,PROD00043,4,743.11,South,2972.44
ORD002627,CUST00155,2024-02-01,PROD00030,4,782.11,East,3128.44
ORD002628,CUST00804,2023-07-07,PROD00008,4,396.55,West,1586.2
ORD002629,CUST00710,2024-06-07,PROD00001,3,577.84,North,1733.52
ORD002630,CUST00997,2024-09-11,PROD00019,3,744.55,East,2233.6499999999996
ORD002631,CUST00742,2024-09-06,PROD00029,2,341.63,East,683.26
ORD002632,CUST00216,2024-01-09,PROD00039,3,292.35,West,877.0500000000001
ORD002633,CUST00650,2023-02-25,PROD00041,3,576.55,North,1729.6499999999999
ORD002634,CUST00573,2024-05-09,PROD00018,4,786.85,East,3147.4
ORD002635,CUST00179,2023-07-12,PROD00036,4,85.13,South,340.52
ORD002636,CUST00810,2024-11-28,PROD00042,1,450.61,South,450.61
ORD002637,CUST00256,2024-11-30,PROD00034,1,585.25,South,585.25
ORD002638,CUST00270,2023-07-17,PROD00045,3,665.07,North,1995.21
ORD002639,CUST00491,2024-05-21,PROD00029,2,345.77,South,691.54
ORD002640,CUST00548,2023-06-21,PROD00047,4,417.99,South,1671.96
ORD002641,CUST00086,2024-12-16,PROD00024,1,401.33,South,401.33
ORD002642,CUST00291,2023-02-23,PROD00016,3,697.54,South,2092.62
ORD002643,CUST00623,2024-05-03,PROD00040,4,552.96,West,2211.84
ORD002644,CUST00237,2023-02-12,PROD00040,3,660.5,West,1981.5
ORD002645,CUST00507,2024-06-14,PROD00019,3,667.43,East,2002.29
ORD002646,CUST00633,2023-02-05,PROD00045,1,791.71,East,791.71
ORD002647,CUST00842,2024-02-11,PROD00023,1,303.14,West,303.14
ORD002648,CUST00216,2023-05-23,PROD00042,1,486.87,North,486.87
ORD002649,CUST00903,2023-06-07,PROD00008,4,346.66,North,1386.64
ORD002650,CUST00709,2024-11-23,PROD00011,4,771.04,South,3084.16
ORD002651,CUST00848,2023-03-22,PROD00039,1,365.05,West,365.05
ORD002652,CUST00251,2023-09-20,PROD00037,4,308.89,West,1235.56
ORD002653,CUST00825,2024-12-16,PROD00030,1,688.17,East,688.17
ORD002654,CUST00074,2024-04-28,PROD00013,1,551.3,East,551.3
ORD002655,CUST00739,2024-05-19,PROD00040,1,655.02,South,655.02
ORD002656,CUST00487,2023-04-10,PROD00040,1,546.57,East,546.57
ORD002657,CUST00558,2024-03-28,PROD00037,3,346.08,East,1038.24
ORD002658,CUST00330,2024-08-22,PROD00009,4,386.37,East,1545.48
ORD002659,CUST00786,2023-04-28,PROD00004,1,918.38,East,918.38
ORD002660,CUST00579,2024-07-15,PROD00016,1,771.36,North,771.36
ORD002661,CUST00736,2024-04-25,PROD00014,1,94.35,South,94.35
ORD002662,CUST00751,2023-10-08,PROD00007,4,466.78,South,1867.12
ORD002663,CUST00923,2024-11-18,PROD00032,4,547.69,South,2190.76
ORD002664,CUST00107,2024-06-01,PROD00026,1,557.3,North,557.3
ORD002665,CUST00686,2023-08-15,PROD00021,2,510.54,West,1021.08
ORD002666,CUST00706,2024-04-06,PROD00021,2,624.92,East,1249.84
ORD002667,CUST00717,2024-07-20,PROD00001,2,550.72,East,1101.44
ORD002668,CUST00507,2023-07-02,PROD00003,3,520.99,East,1562.97
ORD002669,CUST00716,2023-07-05,PROD00001,1,502.22,East,502.22
ORD002670,CUST00708,2024-02-08,PROD00017,3,94.57,South,283.71
ORD002671,CUST00891,2023-02-26,PROD00039,4,351.1,North,1404.4
ORD002672,CUST00860,2024-06-04,PROD00023,4,315.59,North,1262.36
ORD002673,CUST00167,2024-05-04,PROD00012,4,401.0,West,1604.0
ORD002674,CUST00111,2024-12-09,PROD00031,2,338.94,South,677.88
ORD002675,CUST00812,2024-07-03,PROD00008,3,358.99,South,1076.97
ORD002676,CUST00962,2024-09-07,PROD00040,2,497.42,South,994.84
ORD002677,CUST00370,2023-11-28,PROD00025,4,356.59,North,1426.36
ORD002678,CUST00901,2023-01-13,PROD00046,1,201.43,South,201.43
ORD002679,CUST00460,2024-08-03,PROD00045,3,794.71,North,2384.13
ORD002680,CUST00088,2024-04-16,PROD00014,1,101.02,East,101.02
ORD002681,CUST00160,2023-08-25,PROD00014,4,88.87,North,355.48
ORD002682,CUST00673,2023-02-21,PROD00032,2,497.41,East,994.82
ORD002683,CUST00825,2023-11-05,PROD00033,3,593.46,North,1780.38
ORD002684,CUST00455,2023-05-05,PROD00034,2,600.71,South,1201.42
ORD002685,CUST00612,2023-08-20,PROD00007,3,585.13,North,1755.3899999999999
ORD002686,CUST00129,2023-11-15,PROD00006,4,330.5,South,1322.0
ORD002687,CUST00399,2023-07-17,PROD00008,1,366.34,South,366.34
ORD002688,CUST00392,2023-05-28,PROD00039,1,315.45,North,315.45
ORD002689,CUST00874,2024-01-26,PROD00027,2,270.88,North,541.76
ORD002690,CUST00743,2024-06-25,PROD00025,4,358.72,East,1434.88
ORD002691,CUST00949,2024-04-10,PROD00029,3,299.66,South,898.98
ORD002692,CUST00983,2023-09-06,PROD00016,3,715.26,East,2145.7799999999997
ORD002693,CUST00266,2024-09-26,PROD00033,1,679.62,West,679.62
ORD002694,CUST00165,2023-05-07,PROD00012,3,521.74,North,1565.22
ORD002695,CUST00992,2024-07-20,PROD00022,1,295.08,West,295.08
ORD002696,CUST00281,2023-06-23,PROD00034,2,556.49,West,1112.98
ORD002697,CUST00441,2023-11-15,PROD00046,2,205.14,West,410.28
ORD002698,CUST00644,2024-08-18,PROD00014,4,98.65,East,394.6
ORD002699,CUST00525,2023-02-20,PROD00015,2,282.1,East,564.2
ORD002700,CUST00392,2024-07-18,PROD00008,2,409.28,South,818.56
ORD002701,CUST00960,2024-06-06,PROD00038,3,256.61,East,769.83
ORD002702,CUST00498,2024-03-23,PROD00007,2,562.78,South,1125.56
ORD002703,CUST00320,2023-07-11,PROD00016,2,668.61,West,1337.22
ORD002704,CUST00359,2023-08-16,PROD00033,1,498.4,East,498.4
ORD002705,CUST00336,2023-04-22,PROD00047,1,447.7,West,447.7
ORD002706,CUST00461,2023-09-11,PROD00041,4,766.23,East,3064.92
ORD002707,CUST00876,2024-01-05,PROD00006,3,280.76,North,842.28
ORD002708,CUST00996,2024-06-06,PROD00030,1,764.42,West,764.42
ORD002709,CUST00818,2024-06-04,PROD00010,2,180.54,North,361.08
ORD002710,CUST00375,2024-03-16,PROD00037,1,331.96,West,331.96
ORD002711,CUST00442,2023-08-16,PROD00043,4,761.38,East,3045.52
ORD002712,CUST00712,2023-08-04,PROD00032,3,478.9,North,1436.6999999999998
ORD002713,CUST00086,2024-04-05,PROD00012,4,481.04,North,1924.16
ORD002714,CUST00667,2024-12-01,PROD00027,2,308.84,East,617.68
ORD002715,CUST00458,2023-11-09,PROD00041,2,686.44,North,1372.88
ORD002716,CUST00825,2024-06-13,PROD00047,4,345.68,North,1382.72
ORD002717,CUST00691,2023-07-03,PROD00003,1,444.12,East,444.12
ORD002718,CUST00939,2024-04-23,PROD00035,2,168.21,South,336.42
ORD002719,CUST00355,2024-08-12,PROD00019,2,821.97,North,1643.94
ORD002720,CUST00498,2024-04-01,PROD00005,1,299.57,North,299.57
ORD002721,CUST00079,2024-09-26,PROD00026,3,486.63,South,1459.8899999999999
ORD002722,CUST00593,2023-02-25,PROD00028,1,586.18,West,586.18
ORD002723,CUST00040,2024-11-07,PROD00028,3,539.52,South,1618.56
ORD002724,CUST00237,2024-08-27,PROD00006,2,333.45,East,666.9
ORD002725,CUST00562,2023-08-24,PROD00047,2,360.51,East,721.02
ORD002726,CUST00428,2024-12-06,PROD00030,3,626.02,West,1878.06
ORD002727,CUST00033,2024-12-12,PROD00036,3,92.18,East,276.54
ORD002728,CUST00773,2024-07-18,PROD00020,2,783.7,North,1567.4
ORD002729,CUST00749,2023-03-16,PROD00018,3,760.07,South,2280.21
ORD002730,CUST00738,2023-04-24,PROD00007,2,593.46,East,1186.92
ORD002731,CUST00112,2024-02-08,PROD00018,1,794.84,South,794.84
ORD002732,CUST00571,2023-12-21,PROD00013,3,531.58,South,1594.7400000000002
ORD002733,CUST00299,2023-08-14,PROD00042,1,408.06,West,408.06
ORD002734,CUST00416,2023-01-07,PROD00018,4,892.92,East,3571.68
ORD002735,CUST00751,2024-12-19,PROD00014,3,114.46,North,343.38
ORD002736,CUST00290,2024-10-27,PROD00040,3,598.09,South,1794.27
ORD002737,CUST00994,2024-11-30,PROD00032,2,508.69,South,1017.38
ORD002738,CUST00140,2023-01-26,PROD00021,4,480.37,West,1921.48
ORD002739,CUST00837,2024-09-08,PROD00036,3,72.68,South,218.04000000000002
ORD002740,CUST00730,2024-06-15,PROD00022,4,278.74,West,1114.96
ORD002741,CUST00209,2023-11-18,PROD00046,3,179.71,South,539.13
ORD002742,CUST00273,2024-06-19,PROD00033,4,564.85,East,2259.4
ORD002743,CUST00438,2024-02-22,PROD00005,2,268.2,South,536.4
ORD002744,CUST00436,2024-07-29,PROD00001,2,591.18,North,1182.36
ORD002745,CUST00104,2024-10-18,PROD00036,4,73.87,West,295.48
ORD002746,CUST00039,2024-10-11,PROD00002,4,461.64,East,1846.56
ORD002747,CUST00566,2024-10-16,PROD00006,4,301.84,North,1207.36
ORD002748,CUST00389,2023-03-28,PROD00017,4,94.93,West,379.72
ORD002749,CUST00847,2024-02-10,PROD00018,4,693.46,North,2773.84
ORD002750,CUST00466,2024-10-27,PROD00019,4,672.54,South,2690.16
ORD002751,CUST00981,2023-08-01,PROD00029,4,391.54,East,1566.16
ORD002752,CUST00990,2024-04-10,PROD00040,4,666.46,South,2665.84
ORD002753,CUST00426,2023-01-26,PROD00035,1,153.56,West,153.56
ORD002754,CUST00049,2024-11-10,PROD00045,1,751.76,West,751.76
ORD002755,CUST00618,2024-06-08,PROD00012,1,461.84,South,461.84
ORD002756,CUST00323,2024-09-24,PROD00033,1,497.52,East,497.52
ORD002757,CUST00030,2024-08-05,PROD00022,1,276.95,West,276.95
ORD002758,CUST00566,2023-06-19,PROD00012,4,456.51,North,1826.04
ORD002759,CUST00740,2024-02-27,PROD00007,2,525.35,South,1050.7
ORD002760,CUST00901,2024-06-21,PROD00045,3,812.45,North,2437.3500000000004
ORD002761,CUST00106,2023-07-17,PROD00045,2,732.99,West,1465.98
ORD002762,CUST00565,2024-12-13,PROD00003,1,425.02,North,425.02
ORD002763,CUST00320,2024-12-08,PROD00010,1,185.73,West,185.73
ORD002764,CUST00451,2023-08-12,PROD00036,1,97.44,West,97.44
ORD002765,CUST00110,2023-04-18,PROD00036,3,98.73,South,296.19
ORD002766,CUST00718,2024-01-30,PROD00002,1,497.63,South,497.63
ORD002767,CUST00450,2023-08-31,PROD00033,2,625.88,South,1251.76
ORD002768,CUST00875,2023-01-27,PROD00041,1,571.0,South,571.0
ORD002769,CUST00389,2023-10-12,PROD00019,4,755.76,East,3023.04
ORD002770,CUST00876,2024-06-12,PROD00045,2,742.37,East,1484.74
ORD002771,CUST00019,2024-04-04,PROD00004,4,858.28,North,3433.12
ORD002772,CUST00839,2023-04-08,PROD00004,3,889.32,North,2667.96
ORD002773,CUST00332,2023-05-23,PROD00041,2,717.51,North,1435.02
ORD002774,CUST00885,2023-07-05,PROD00026,3,492.39,North,1477.17
ORD002775,CUST00797,2023-09-15,PROD00040,2,549.18,East,1098.36
ORD002776,CUST00113,2023-10-14,PROD00024,3,415.11,South,1245.33
ORD002777,CUST00466,2023-06-19,PROD00024,3,445.89,South,1337.67
ORD002778,CUST00053,2023-07-07,PROD00036,3,92.19,North,276.57
ORD002779,CUST00996,2023-08-31,PROD00030,2,614.65,South,1229.3
ORD002780,CUST00685,2024-08-15,PROD00028,2,689.14,South,1378.28
ORD002781,CUST00550,2023-09-12,PROD00020,2,869.49,South,1738.98
ORD002782,CUST00289,2024-03-25,PROD00044,1,304.77,East,304.77
ORD002783,CUST00952,2023-01-16,PROD00044,3,382.59,West,1147.77
